8647,DSL Ancestral Restorative Talisman of Fury,0,0,[0|0|0],8065810,-1,0.3,0,0,100,400647,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9647,0,-1,8065820,0,0,0,[0|0|0|0]
8648,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8065850,-1,0.3,0,0,100,400648,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9648,0,-1,0,0,0,0,[0|0|0|0]
8649,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8065890,-1,0.3,0,0,100,400649,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9649,0,-1,0,0,0,0,[0|0|0|0]
8650,DSL Rare Talisman of Fury,0,0,[0|0|0],8065930,-1,0.3,0,0,100,400650,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9650,0,-1,0,0,0,0,[0|0|0|0]
8651,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8065980,-1,0.3,0,0,100,400651,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9651,0,-1,0,0,0,0,[0|0|0|0]
8652,DSL Rare Talisman of Restoration,0,0,[0|0|0],8066020,-1,0.3,0,0,100,400652,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9652,0,-1,0,0,0,0,[0|0|0|0]
8653,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8066070,-1,0.3,0,0,100,400653,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9653,0,-1,0,0,0,0,[0|0|0|0]
8654,DSL Rare Talisman of Restoration,0,0,[0|0|0],8066110,-1,0.3,0,0,100,400654,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9654,0,-1,0,0,0,0,[0|0|0|0]
8655,DSL Rare Talisman of Fury,0,0,[0|0|0],8066150,-1,0.3,0,0,100,400655,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9655,0,-1,0,0,0,0,[0|0|0|0]
8656,DSL Ancestral Talisman of Emboldening,0,0,[0|0|0],8066190,-1,0.3,0,0,100,400656,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9656,0,-1,0,0,0,0,[0|0|0|0]
8657,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8066240,-1,0.3,0,0,100,400657,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9657,0,-1,0,0,0,0,[0|0|0|0]
8658,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8066280,-1,0.3,0,0,100,400658,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9658,0,-1,0,0,0,0,[0|0|0|0]
8659,DSL Rare Restorative Talisman of Emboldening,0,0,[0|0|0],8066320,-1,0.3,0,0,100,400659,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9659,0,-1,8066330,0,0,0,[0|0|0|0]
8660,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8066360,-1,0.3,0,0,100,400660,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9660,0,-1,0,0,0,0,[0|0|0|0]
8661,DSL Ancestral Talisman of Fury,0,0,[0|0|0],8066400,-1,0.3,0,0,100,400661,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9661,0,-1,0,0,0,0,[0|0|0|0]
8662,DSL Treasured Furious Talisman of Restoration,0,0,[0|0|0],8066440,-1,0.3,0,0,100,400662,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9662,0,-1,8066450,0,0,0,[0|0|0|0]
8663,DSL Treasured Emboldened Talisman of Emboldening,0,0,[0|0|0],8066480,-1,0.3,0,0,100,400663,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9663,0,-1,0,8066500,0,0,[0|0|0|0]
8664,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8066520,-1,0.3,0,0,100,400664,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9664,0,-1,0,0,0,0,[0|0|0|0]
8665,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8066560,-1,0.3,0,0,100,400665,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9665,0,-1,0,0,0,0,[0|0|0|0]
8666,DSL Rare Furious Talisman of Fury,0,0,[0|0|0],8066600,-1,0.3,0,0,100,400666,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9666,0,-1,8066610,0,0,0,[0|0|0|0]
8667,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8066650,-1,0.3,0,0,100,400667,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9667,0,-1,0,0,0,0,[0|0|0|0]
8668,DSL Rare Talisman of Fury,0,0,[0|0|0],8066690,-1,0.3,0,0,100,400668,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9668,0,-1,0,0,0,0,[0|0|0|0]
8669,DSL Treasured Emboldening Talisman of Restoration,0,0,[0|0|0],8066730,-1,0.3,0,0,100,400669,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9669,0,-1,8066740,0,0,0,[0|0|0|0]
8670,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8066770,-1,0.3,0,0,100,400670,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9670,0,-1,0,0,0,0,[0|0|0|0]
8671,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8066840,-1,0.3,0,0,100,400671,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9671,0,-1,0,0,0,0,[0|0|0|0]
8672,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8066880,-1,0.3,0,0,100,400672,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9672,0,-1,0,0,0,0,[0|0|0|0]
8673,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8066920,-1,0.3,0,0,100,400673,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9673,0,-1,0,0,0,0,[0|0|0|0]
8674,DSL Ancestral Talisman of Emboldening,0,0,[0|0|0],8066970,-1,0.3,0,0,100,400674,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9674,0,-1,0,0,0,0,[0|0|0|0]
8675,DSL Rare Talisman of Restoration,0,0,[0|0|0],8067010,-1,0.3,0,0,100,400675,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9675,0,-1,0,0,0,0,[0|0|0|0]
8676,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8067050,-1,0.3,0,0,100,400676,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9676,0,-1,0,0,0,0,[0|0|0|0]
8677,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8067110,-1,0.3,0,0,100,400677,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9677,0,-1,0,0,0,0,[0|0|0|0]
8678,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8067150,-1,0.3,0,0,100,400678,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9678,0,-1,0,0,0,0,[0|0|0|0]
8679,DSL Treasured Furious Restorative Talisman of Fury,0,0,[0|0|0],8067190,-1,0.3,0,0,100,400679,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9679,0,-1,8067200,8067210,0,0,[0|0|0|0]
8680,DSL Ancestral Emboldening Talisman of Restoration,0,0,[0|0|0],8067240,-1,0.3,0,0,100,400680,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9680,0,-1,8067250,0,0,0,[0|0|0|0]
8681,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8067280,-1,0.3,0,0,100,400681,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9681,0,-1,0,0,0,0,[0|0|0|0]
8682,DSL Ancestral Talisman of Restoration,0,0,[0|0|0],8067320,-1,0.3,0,0,100,400682,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9682,0,-1,0,0,0,0,[0|0|0|0]
8683,DSL Treasured Talisman of Fury,0,0,[0|0|0],8067370,-1,0.3,0,0,100,400683,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9683,0,-1,0,0,0,0,[0|0|0|0]
8684,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8067410,-1,0.3,0,0,100,400684,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9684,0,-1,0,0,0,0,[0|0|0|0]
8685,DSL Ancestral Talisman of Fury,0,0,[0|0|0],8067450,-1,0.3,0,0,100,400685,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9685,0,-1,0,0,0,0,[0|0|0|0]
8686,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8067510,-1,0.3,0,0,100,400686,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9686,0,-1,0,0,0,0,[0|0|0|0]
8687,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8067550,-1,0.3,0,0,100,400687,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9687,0,-1,0,0,0,0,[0|0|0|0]
8688,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8067590,-1,0.3,0,0,100,400688,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9688,0,-1,0,0,0,0,[0|0|0|0]
8689,DSL Rare Talisman of Fury,0,0,[0|0|0],8067650,-1,0.3,0,0,100,400689,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9689,0,-1,0,0,0,0,[0|0|0|0]
8690,DSL Rare Restorative Talisman of Fury,0,0,[0|0|0],8067690,-1,0.3,0,0,100,400690,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9690,0,-1,0,8067710,0,0,[0|0|0|0]
8691,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8067730,-1,0.3,0,0,100,400691,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9691,0,-1,0,0,0,0,[0|0|0|0]
8692,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8067770,-1,0.3,0,0,100,400692,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9692,0,-1,0,0,0,0,[0|0|0|0]
8693,DSL Treasured Talisman of Fury,0,0,[0|0|0],8067810,-1,0.3,0,0,100,400693,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9693,0,-1,0,0,0,0,[0|0|0|0]
8694,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8067850,-1,0.3,0,0,100,400694,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9694,0,-1,0,0,0,0,[0|0|0|0]
8695,DSL Treasured Talisman of Fury,0,0,[0|0|0],8067910,-1,0.3,0,0,100,400695,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9695,0,-1,0,0,0,0,[0|0|0|0]
8696,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8067950,-1,0.3,0,0,100,400696,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9696,0,-1,0,0,0,0,[0|0|0|0]
8697,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8067990,-1,0.3,0,0,100,400697,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9697,0,-1,0,0,0,0,[0|0|0|0]
8698,DSL Rare Furious Talisman of Emboldening,0,0,[0|0|0],8068050,-1,0.3,0,0,100,400698,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9698,0,-1,8068060,0,0,0,[0|0|0|0]
8699,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8068090,-1,0.3,0,0,100,400699,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9699,0,-1,0,0,0,0,[0|0|0|0]
8700,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8068130,-1,0.3,0,0,100,400700,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9700,0,-1,0,0,0,0,[0|0|0|0]
8701,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8068180,-1,0.3,0,0,100,400701,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9701,0,-1,0,0,0,0,[0|0|0|0]
8702,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8068220,-1,0.3,0,0,100,400702,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9702,0,-1,0,0,0,0,[0|0|0|0]
8703,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8068260,-1,0.3,0,0,100,400703,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9703,0,-1,0,0,0,0,[0|0|0|0]
8704,DSL Uncommon Fury Talisman of Emboldening,0,0,[0|0|0],8068320,-1,0.3,0,0,100,400704,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9704,0,-1,0,8068340,0,0,[0|0|0|0]
8705,DSL Uncommon Restorative Talisman of Emboldening,0,0,[0|0|0],8068360,-1,0.3,0,0,100,400705,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9705,0,-1,0,8068380,0,0,[0|0|0|0]
8706,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8068400,-1,0.3,0,0,100,400706,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9706,0,-1,0,0,0,0,[0|0|0|0]
8707,DSL Ancestral Furious Talisman of Fury,0,0,[0|0|0],8068440,-1,0.3,0,0,100,400707,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9707,0,-1,8068450,0,0,0,[0|0|0|0]
8708,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8068480,-1,0.3,0,0,100,400708,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9708,0,-1,0,0,0,0,[0|0|0|0]
8709,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8068520,-1,0.3,0,0,100,400709,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9709,0,-1,0,0,0,0,[0|0|0|0]
8710,DSL Ancestral Talisman of Emboldening,0,0,[0|0|0],8068560,-1,0.3,0,0,100,400710,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9710,0,-1,0,0,0,0,[0|0|0|0]
8711,DSL Treasured Emboldening Talisman of Emboldening,0,0,[0|0|0],8068600,-1,0.3,0,0,100,400711,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9711,0,-1,8068610,0,0,0,[0|0|0|0]
8712,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8068640,-1,0.3,0,0,100,400712,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9712,0,-1,0,0,0,0,[0|0|0|0]
8713,DSL Rare Fury Talisman of Restoration,0,0,[0|0|0],8068720,-1,0.3,0,0,100,400713,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9713,0,-1,0,8068740,0,0,[0|0|0|0]
8714,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8068760,-1,0.3,0,0,100,400714,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9714,0,-1,0,0,0,0,[0|0|0|0]
8715,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8068800,-1,0.3,0,0,100,400715,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9715,0,-1,0,0,0,0,[0|0|0|0]
8716,DSL Rare Talisman of Restoration,0,0,[0|0|0],8068850,-1,0.3,0,0,100,400716,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9716,0,-1,0,0,0,0,[0|0|0|0]
8717,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8068890,-1,0.3,0,0,100,400717,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9717,0,-1,0,0,0,0,[0|0|0|0]
8718,DSL Uncommon Furious Talisman of Emboldening,0,0,[0|0|0],8068930,-1,0.3,0,0,100,400718,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9718,0,-1,8068940,0,0,0,[0|0|0|0]
8719,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8068980,-1,0.3,0,0,100,400719,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9719,0,-1,0,0,0,0,[0|0|0|0]
8720,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8069020,-1,0.3,0,0,100,400720,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9720,0,-1,0,0,0,0,[0|0|0|0]
8721,DSL Ancestral Talisman of Restoration,0,0,[0|0|0],8069060,-1,0.3,0,0,100,400721,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9721,0,-1,0,0,0,0,[0|0|0|0]
8722,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8069120,-1,0.3,0,0,100,400722,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9722,0,-1,0,0,0,0,[0|0|0|0]
8723,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8069160,-1,0.3,0,0,100,400723,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9723,0,-1,0,0,0,0,[0|0|0|0]
8724,DSL Rare Talisman of Fury,0,0,[0|0|0],8069200,-1,0.3,0,0,100,400724,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9724,0,-1,0,0,0,0,[0|0|0|0]
8725,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8069290,-1,0.3,0,0,100,400725,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9725,0,-1,0,0,0,0,[0|0|0|0]
8726,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8069330,-1,0.3,0,0,100,400726,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9726,0,-1,0,0,0,0,[0|0|0|0]
8727,DSL Rare Furious Talisman of Fury,0,0,[0|0|0],8069370,-1,0.3,0,0,100,400727,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9727,0,-1,8069380,0,0,0,[0|0|0|0]
8728,DSL Treasured Furious Talisman of Emboldening,0,0,[0|0|0],8069430,-1,0.3,0,0,100,400728,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9728,0,-1,8069440,0,0,0,[0|0|0|0]
8729,DSL Treasured Talisman of Fury,0,0,[0|0|0],8069470,-1,0.3,0,0,100,400729,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9729,0,-1,0,0,0,0,[0|0|0|0]
8730,DSL Rare Talisman of Restoration,0,0,[0|0|0],8069510,-1,0.3,0,0,100,400730,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9730,0,-1,0,0,0,0,[0|0|0|0]
8731,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8069580,-1,0.3,0,0,100,400731,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9731,0,-1,0,0,0,0,[0|0|0|0]
8732,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8069620,-1,0.3,0,0,100,400732,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9732,0,-1,0,0,0,0,[0|0|0|0]
8733,DSL Ancestral Talisman of Emboldening,0,0,[0|0|0],8069660,-1,0.3,0,0,100,400733,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9733,0,-1,0,0,0,0,[0|0|0|0]
8734,DSL Rare Talisman of Restoration,0,0,[0|0|0],8069700,-1,0.3,0,0,100,400734,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9734,0,-1,0,0,0,0,[0|0|0|0]
8735,DSL Ancestral Furious Talisman of Restoration,0,0,[0|0|0],8069740,-1,0.3,0,0,100,400735,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9735,0,-1,8069750,0,0,0,[0|0|0|0]
8736,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8069780,-1,0.3,0,0,100,400736,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9736,0,-1,0,0,0,0,[0|0|0|0]
8737,DSL Rare Emboldening Talisman of Emboldening,0,0,[0|0|0],8069830,-1,0.3,0,0,100,400737,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9737,0,-1,8069840,0,0,0,[0|0|0|0]
8738,DSL Ancestral Talisman of Emboldening,0,0,[0|0|0],8069870,-1,0.3,0,0,100,400738,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9738,0,-1,0,0,0,0,[0|0|0|0]
8739,DSL Uncommon Restorative Talisman of Emboldening,0,0,[0|0|0],8069910,-1,0.3,0,0,100,400739,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9739,0,-1,0,8069930,0,0,[0|0|0|0]
8740,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8069950,-1,0.3,0,0,100,400740,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,9740,0,-1,0,0,0,0,[0|0|0|0]
8741,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8069990,-1,0.3,0,0,100,400741,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9741,0,-1,0,0,0,0,[0|0|0|0]
8742,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8070030,-1,0.3,0,0,100,400742,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9742,0,-1,0,0,0,0,[0|0|0|0]
8743,DSL Uncommon Restorative Talisman of Restoration,0,0,[0|0|0],8070070,-1,0.3,0,0,100,400743,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,9743,0,-1,8070080,0,0,0,[0|0|0|0]
8744,DSL Rare Emboldening Talisman of Emboldening,0,0,[0|0|0],8070110,-1,0.3,0,0,100,400744,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9744,0,-1,8070120,0,0,0,[0|0|0|0]
8745,DSL Rare Talisman of Restoration,0,0,[0|0|0],8070150,-1,0.3,0,0,100,400745,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9745,0,-1,0,0,0,0,[0|0|0|0]
8746,DSL Rare Emboldening Talisman of Emboldening,0,0,[0|0|0],8070200,-1,0.3,0,0,100,400746,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,9746,0,-1,8070210,0,0,0,[0|0|0|0]
